dataset_id,cruise_id_og,cruise_id,date,lon,lat,station_og,station
WS1004_WS1004_WS1004_18,WS1004,WS1004,3/9/2010,-81.18530273,24.59799957,18,18
WS1004_WS1004_WS1004_19,WS1004,WS1004,3/9/2010,-81.42050171,24.60930061,19,19
WS1004_WS1004_WS1004_21,WS1004,WS1004,3/9/2010,-81.41230011,24.53849983,21LK,21LK
WS1004_WS1004_WS1004_21-5,WS1004,WS1004,3/9/2010,-81.38999939,24.48320007,21.5,21.5
WS1004_WS1004_WS1004_22-5,WS1004,WS1004,3/9/2010,-81.82579803,24.39649963,22.5,22.5
WS1004_WS1004_WS1004_23,WS1004,WS1004,3/9/2010,-81.82800293,24.48629951,23,23
WS1004_WS1004_WS1004_24,WS1004,WS1004,3/9/2010,-81.82920074,24.53580093,24,24
WS1004_WS1004_WS1004_31,WS1004,WS1004,3/10/2010,-81.94480133,25.74150085,31,31
WS1004_WS1004_WS1004_34,WS1004,WS1004,3/10/2010,-81.76899719,25.95030022,34,34
WS1004_WS1004_WS1004_39,WS1004,WS1004,3/10/2010,-81.48280334,25.78319931,39,39
WS1004_WS1004_WS1004_42,WS1004,WS1004,3/10/2010,-81.72329712,25.65769958,42,42
WS1004_WS1004_WS1004_CAL1,WS1004,WS1004,3/10/2010,-81.96050262,26.42670059,CAL1,CAL1
WS1004_WS1004_WS1004_CAL5,WS1004,WS1004,3/10/2010,-82.21700287,26.18370056,CAL5,CAL5
WS1004_WS1004_WS1004_CH2,WS1004,WS1004,3/10/2010,-82.33180237,26.66130066,CH2,CH2
WS1004_WS1004_WS1004_CH5,WS1004,WS1004,3/10/2010,-82.76820374,26.38419914,CH5,CH5
WS1004_WS1004_WS1004_45,WS1004,WS1004,3/11/2010,-81.47219849,25.58399963,45,45
WS1004_WS1004_WS1004_49,WS1004,WS1004,3/11/2010,-81.29250336,25.58329964,49,49
WS1004_WS1004_WS1004_50,WS1004,WS1004,3/11/2010,-81.35169983,25.45269966,50,50
WS1004_WS1004_WS1004_53,WS1004,WS1004,3/11/2010,-81.22550201,25.45299911,53,53
WS1004_WS1004_WS1004_54,WS1004,WS1004,3/11/2010,-81.15380096,25.34480095,54,54
WS1004_WS1004_WS1004_56,WS1004,WS1004,3/11/2010,-81.22730255,25.35000038,56,56
WS1004_WS1004_WS1004_58,WS1004,WS1004,3/11/2010,-81.65419769,25.16699982,58,58
WS1004_WS1004_WS1004_60,WS1004,WS1004,3/11/2010,-81.33719635,25.16650009,60,60
WS1004_WS1004_WS1004_68,WS1004,WS1004,3/11/2010,-81.16750336,24.93020058,68,68
WS1004_WS1004_WS1004_69,WS1004,WS1004,3/11/2010,-81.09649658,24.92849922,69,69
WS1007_WS1007_WS1007_001,WS1007,WS1007,5/3/2010,-80.12449646,25.64419937,1,1
WS1007_WS1007_WS1007_005,WS1007,WS1007,5/3/2010,-80.35420227,25.09420013,5,5
WS1007_WS1007_WS1007_006,WS1007,WS1007,5/3/2010,-80.31569672,25.06529999,6,6
WS1007_WS1007_WS1007_06_5,WS1007,WS1007,5/3/2010,-80.28379822,25.05270004,6.5,6.5
WS1007_WS1007_WS1007_007,WS1007,WS1007,5/4/2010,-80.75350189,24.81629944,7,7
WS1007_WS1007_WS1007_009,WS1007,WS1007,5/4/2010,-80.72200012,24.76370049,9,9
WS1007_WS1007_WS1007_009_5,WS1007,WS1007,5/4/2010,-80.688797,24.71969986,9.5,9.5
WS1007_WS1007_WS1007_010,WS1007,WS1007,5/4/2010,-80.8608017,24.7859993,10,10
WS1007_WS1007_WS1007_012,WS1007,WS1007,5/4/2010,-80.82920074,24.71419907,12,12
WS1007_WS1007_WS1007_016,WS1007,WS1007,5/4/2010,-81.2036972,24.67200089,16,16
WS1007_WS1007_WS1007_017,WS1007,WS1007,5/4/2010,-81.19480133,24.63400078,17,17
WS1007_WS1007_WS1007_018,WS1007,WS1007,5/4/2010,-81.1835022,24.59749985,18,18
WS1007_WS1007_WS1007_019,WS1007,WS1007,5/4/2010,-81.41970062,24.60919952,19,19
WS1007_WS1007_WS1007_020,WS1007,WS1007,5/4/2010,-81.42120361,24.5746994,20,20
WS1007_WS1007_WS1007_021_5,WS1007,WS1007,5/4/2010,-81.39070129,24.48380089,21.5,21.5
WS1007_WS1007_WS1007_022_5,WS1007,WS1007,5/5/2010,-81.82769775,24.39679909,22.5,22.5
WS1007_WS1007_WS1007_023,WS1007,WS1007,5/5/2010,-81.83029938,24.48819923,23,23
WS1007_WS1007_WS1007_024,WS1007,WS1007,5/5/2010,-81.82749939,24.53650093,24,24
WS1007_WS1007_WS1007_CAL5,WS1007,WS1007,5/5/2010,-82.21700287,26.18180084,CAL5,CAL5
WS1007_WS1007_WS1007_CH2,WS1007,WS1007,5/5/2010,-82.33029938,26.66020012,CH2,CH2
WS1007_WS1007_WS1007_CH5,WS1007,WS1007,5/5/2010,-82.76699829,26.38470078,CH5,CH5
WS1007_WS1007_WS1007_031,WS1007,WS1007,5/6/2010,-81.94319916,25.74169922,31,31
WS1007_WS1007_WS1007_034,WS1007,WS1007,5/6/2010,-81.76830292,25.95219994,34,34
WS1007_WS1007_WS1007_039,WS1007,WS1007,5/6/2010,-81.4822998,25.78280067,39,39
WS1007_WS1007_WS1007_042,WS1007,WS1007,5/6/2010,-81.71769714,25.65550041,42,42
WS1007_WS1007_WS1007_049,WS1007,WS1007,5/6/2010,-81.29180145,25.58329964,49,49
WS1007_WS1007_WS1007_050,WS1007,WS1007,5/6/2010,-81.34970093,25.45299911,50,50
WS1007_WS1007_WS1007_053,WS1007,WS1007,5/6/2010,-81.22519684,25.45330048,53,53
WS1007_WS1007_WS1007_054,WS1007,WS1007,5/6/2010,-81.15429688,25.3458004,54,54
WS1007_WS1007_WS1007_056,WS1007,WS1007,5/6/2010,-81.22799683,25.35230064,56,56
WS1007_WS1007_WS1007_058,WS1007,WS1007,5/6/2010,-81.65070343,25.16720009,58,58
WS1007_WS1007_WS1007_CAL1,WS1007,WS1007,5/6/2010,-81.95929718,26.42580032,CAL1,CAL1
WS1007_WS1007_WS1007_060,WS1007,WS1007,5/7/2010,-81.33470154,25.16570091,60,60
WS1007_WS1007_WS1007_068,WS1007,WS1007,5/7/2010,-81.16829681,24.93020058,68,68
WS1007_WS1007_WS1007_069,WS1007,WS1007,5/7/2010,-81.09519958,24.93020058,69,69
WS1007_WS1007_WS1007_675,WS1007,WS1007,5/7/2010,-80.21150208,25.00119972,675,6.75
WS1015_WS1015_01,WS1015,WS1015,8/16/2010,-80.12580109,25.64550018,1,1
WS1015_WS1015_01b,WS1015,WS1015,8/16/2010,-80.126297,25.64669991,1B,1
WS1015_WS1015_03,WS1015,WS1015,8/16/2010,-80.08200073,25.64929962,3,3
WS1015_WS1015_04,WS1015,WS1015,8/16/2010,-80.37879944,25.10849953,4,4
WS1015_WS1015_05,WS1015,WS1015,8/16/2010,-80.35449982,25.09329987,5,5
WS1015_WS1015_06,WS1015,WS1015,8/16/2010,-80.31479645,25.06380081,6,6
WS1015_WS1015_06_5,WS1015,WS1015,8/16/2010,-80.28569794,25.04850006,6.5,6.5
WS1015_WS1015_010,WS1015,WS1015,8/17/2010,-80.86019897,24.78800011,10,10
WS1015_WS1015_011,WS1015,WS1015,8/17/2010,-80.84649658,24.75379944,11,11
WS1015_WS1015_012,WS1015,WS1015,8/17/2010,-80.83100128,24.71369934,12,12
WS1015_WS1015_013,WS1015,WS1015,8/17/2010,-81.02929688,24.70129967,13,13
WS1015_WS1015_015,WS1015,WS1015,8/17/2010,-81.01580048,24.64380074,15,15
WS1015_WS1015_015_5,WS1015,WS1015,8/17/2010,-80.99130249,24.59269905,15.5,15.5
WS1015_WS1015_016,WS1015,WS1015,8/17/2010,-81.20200348,24.67280006,16,16
WS1015_WS1015_017,WS1015,WS1015,8/17/2010,-81.19229889,24.63570023,17,17
WS1015_WS1015_018,WS1015,WS1015,8/17/2010,-81.18180084,24.59950066,18,18
WS1015_WS1015_019,WS1015,WS1015,8/17/2010,-81.42120361,24.60829926,19,19
WS1015_WS1015_020,WS1015,WS1015,8/17/2010,-81.41970062,24.57699966,20,20
WS1015_WS1015_021,WS1015,WS1015,8/17/2010,-81.41329956,24.53720093,21LK,21LK
WS1015_WS1015_021_5,WS1015,WS1015,8/17/2010,-81.38749695,24.48600006,21.5,21.5
WS1015_WS1015_022,WS1015,WS1015,8/17/2010,-81.82779694,24.45549965,22,22
WS1015_WS1015_022_5,WS1015,WS1015,8/17/2010,-81.8259964,24.39830017,22.5,22.5
WS1015_WS1015_023,WS1015,WS1015,8/17/2010,-81.82830048,24.48670006,23,23
WS1015_WS1015_024,WS1015,WS1015,8/17/2010,-81.82820129,24.53770065,24,24
WS1015_WS1015_07,WS1015,WS1015,8/17/2010,-80.74749756,24.81999969,7,7
WS1015_WS1015_08,WS1015,WS1015,8/17/2010,-80.72299957,24.76280022,8,8
WS1015_WS1015_09_5,WS1015,WS1015,8/17/2010,-80.6914978,24.71579933,9.5,9.5
WS1015_WS1015_CAL1,WS1015,WS1015,8/18/2010,-81.95970154,26.42679977,CAL1,CAL1
WS1015_WS1015_CAL3,WS1015,WS1015,8/18/2010,-82.0428009,26.34230042,CAL3,CAL3
WS1015_WS1015_CAL4,WS1015,WS1015,8/18/2010,-82.13300323,26.25970078,CAL4,CAL4
WS1015_WS1015_CAL5,WS1015,WS1015,8/18/2010,-82.21700287,26.18320084,CAL5,CAL5
WS1015_WS1015_CH2,WS1015,WS1015,8/18/2010,-82.33170319,26.66230011,CH2,CH2
WS1015_WS1015_CH3,WS1015,WS1015,8/18/2010,-82.46620178,26.55419922,CH3,CH3
WS1015_WS1015_CH4,WS1015,WS1015,8/18/2010,-82.61650085,26.47299957,CH4,CH4
WS1015_WS1015_CH5,WS1015,WS1015,8/18/2010,-82.76730347,26.38419914,CH5,CH5
WS1015_WS1015_031,WS1015,WS1015,8/19/2010,-81.94249725,25.74200058,31,31
WS1015_WS1015_032,WS1015,WS1015,8/19/2010,-81.83300018,25.87319946,32,32
WS1015_WS1015_034,WS1015,WS1015,8/19/2010,-81.76779938,25.94949913,34,34
WS1015_WS1015_039,WS1015,WS1015,8/19/2010,-81.48179626,25.78249931,39,39
WS1015_WS1015_041,WS1015,WS1015,8/19/2010,-81.57530212,25.7336998,41,41
WS1015_WS1015_042,WS1015,WS1015,8/19/2010,-81.71849823,25.65469933,42,42
WS1015_WS1015_045,WS1015,WS1015,8/19/2010,-81.47019958,25.58250046,45,45
WS1015_WS1015_049,WS1015,WS1015,8/19/2010,-81.29129791,25.58300018,49,49
WS1015_WS1015_050,WS1015,WS1015,8/19/2010,-81.35220337,25.45249939,50,50
WS1015_WS1015_053,WS1015,WS1015,8/19/2010,-81.22470093,25.45350075,53,53
WS1015_WS1015_054,WS1015,WS1015,8/19/2010,-81.15350342,25.34499931,54,54
WS1015_WS1015_056,WS1015,WS1015,8/19/2010,-81.22799683,25.34980011,56,56
WS1015_WS1015_058,WS1015,WS1015,8/19/2010,-81.65470123,25.16699982,58,58
WS1015_WS1015_059,WS1015,WS1015,8/19/2010,-81.48999786,25.16629982,59,59
WS1015_WS1015_060,WS1015,WS1015,8/19/2010,-81.33599854,25.16699982,60,60
WS1015_WS1015_068,WS1015,WS1015,8/20/2010,-81.16649628,24.92970085,68,68
WS1015_WS1015_069,WS1015,WS1015,8/20/2010,-81.09429932,24.93020058,69,69
WS1018_WS1018_WS1018_001,WS1018,WS1018,10/12/2010,-80.12670135,25.64319992,1,1
WS1018_WS1018_WS1018_003,WS1018,WS1018,10/12/2010,-80.08499908,25.6446991,3,3
WS1018_WS1018_WS1018_005,WS1018,WS1018,10/12/2010,-80.35600281,25.09149933,5,5
WS1018_WS1018_WS1018_006,WS1018,WS1018,10/12/2010,-80.31680298,25.06520081,6,6
WS1018_WS1018_WS1018_006_5,WS1018,WS1018,10/12/2010,-80.28980255,25.04929924,6.5,6.5
WS1018_WS1018_WS1018_007,WS1018,WS1018,10/13/2010,-80.75630188,24.81999969,7,7
WS1018_WS1018_WS1018_008,WS1018,WS1018,10/13/2010,-80.72530365,24.76499939,8,9
WS1018_WS1018_WS1018_009_5,WS1018,WS1018,10/13/2010,-80.69120026,24.71699905,9.5,9.5
WS1018_WS1018_WS1018_010,WS1018,WS1018,10/13/2010,-80.86029816,24.79080009,10,10
WS1018_WS1018_WS1018_012,WS1018,WS1018,10/13/2010,-80.83180237,24.71279907,12,12
WS1018_WS1018_WS1018_016,WS1018,WS1018,10/13/2010,-81.20469666,24.67280006,16,16
WS1018_WS1018_WS1018_017,WS1018,WS1018,10/13/2010,-81.1934967,24.63419914,17,17
WS1018_WS1018_WS1018_018,WS1018,WS1018,10/13/2010,-81.18520355,24.59700012,18,18
WS1018_WS1018_WS1018_019,WS1018,WS1018,10/13/2010,-81.42099762,24.60950089,19,19
WS1018_WS1018_WS1018_020,WS1018,WS1018,10/13/2010,-81.41799927,24.57419968,20,20
WS1018_WS1018_WS1018_021_5,WS1018,WS1018,10/13/2010,-81.39170074,24.48200035,21.5,21.5
WS1018_WS1018_WS1018_022_5,WS1018,WS1018,10/13/2010,-81.82920074,24.39570045,22.5,22.5
WS1018_WS1018_WS1018_023,WS1018,WS1018,10/13/2010,-81.82830048,24.48649979,23,23
WS1018_WS1018_WS1018_024,WS1018,WS1018,10/13/2010,-81.8286972,24.5366993,24,24
WS1018_WS1018_WS1018_CAL1,WS1018,WS1018,10/14/2010,-81.95929718,26.42630005,CAL1,CAL1
WS1018_WS1018_WS1018_CAL5,WS1018,WS1018,10/14/2010,-82.21600342,26.1826992,CAL5,CAL5
WS1018_WS1018_WS1018_CH2,WS1018,WS1018,10/14/2010,-82.33149719,26.6590004,CH2,CH2
WS1018_WS1018_WS1018_CH5,WS1018,WS1018,10/14/2010,-82.76679993,26.38229942,CH5,CH5
WS1018_WS1018_WS1018_31,WS1018,WS1018,10/15/2010,-81.94300079,25.74029922,31,31
WS1018_WS1018_WS1018_34,WS1018,WS1018,10/15/2010,-81.76850128,25.94619942,34,34
WS1018_WS1018_WS1018_39,WS1018,WS1018,10/15/2010,-81.48429871,25.78319931,39,39
WS1018_WS1018_WS1018_42,WS1018,WS1018,10/15/2010,-81.71829987,25.65399933,42,42
WS1018_WS1018_WS1018_49,WS1018,WS1018,10/15/2010,-81.29149628,25.58200073,49,49
WS1018_WS1018_WS1018_50,WS1018,WS1018,10/15/2010,-81.34929657,25.45249939,50,50
WS1018_WS1018_WS1018_53,WS1018,WS1018,10/15/2010,-81.22820282,25.45030022,53,53
WS1018_WS1018_WS1018_54,WS1018,WS1018,10/15/2010,-81.15579987,25.34129906,54,54
WS1018_WS1018_WS1018_56,WS1018,WS1018,10/15/2010,-81.22669983,25.3477993,56,56
WS1018_WS1018_WS1018_60,WS1018,WS1018,10/15/2010,-81.33630371,25.16679955,60,60
WS1018_WS1018_WS1018_58,WS1018,WS1018,10/16/2010,-81.65249634,25.16519928,58,58
WS1018_WS1018_WS1018_68,WS1018,WS1018,10/16/2010,-81.16649628,24.92880058,68,68
WS1018_WS1018_WS1018_69,WS1018,WS1018,10/16/2010,-81.09429932,24.92919922,69,69
WS1018_WS1018_WS1018_6_75,WS1018,WS1018,10/16/2010,-80.22850037,24.99449921,6.75,6.75
WS1102_WS1102_001,WS1102,WS1102,2/21/2011,-80.12400055,25.64529991,1,1
WS1102_WS1102_003,WS1102,WS1102,2/21/2011,-80.07929993,25.65229988,3,3
WS1102_WS1102_006_5,WS1102,WS1102,2/21/2011,-80.28649902,25.05330086,6.5,6.5
WS1102_WS1102_007,WS1102,WS1102,2/22/2011,-80.75980377,24.81769943,7,7
WS1102_WS1102_009,WS1102,WS1102,2/22/2011,-80.72319794,24.76350021,9,9
WS1102_WS1102_009_5,WS1102,WS1102,2/22/2011,-80.6894989,24.71649933,9.5,9.5
WS1102_WS1102_016,WS1102,WS1102,2/22/2011,-81.20469666,24.67300034,16,16
WS1102_WS1102_017,WS1102,WS1102,2/22/2011,-81.1937027,24.63599968,17,17
WS1102_WS1102_018,WS1102,WS1102,2/22/2011,-81.18520355,24.60029984,18,18
WS1102_WS1102_019,WS1102,WS1102,2/22/2011,-81.42199707,24.61030006,19,19
WS1102_WS1102_020,WS1102,WS1102,2/22/2011,-81.41899872,24.57530022,20,20
WS1102_WS1102_021_5,WS1102,WS1102,2/22/2011,-81.39279938,24.4829998,21.5,21.5
WS1102_WS1102_022_5,WS1102,WS1102,2/22/2011,-81.82969666,24.39629936,22.5,22.5
WS1102_WS1102_023,WS1102,WS1102,2/22/2011,-81.82649994,24.48550034,23,23
WS1102_WS1102_024,WS1102,WS1102,2/22/2011,-81.82969666,24.53899956,24,24
WS1102_WS1102_Bloom,WS1102,WS1102,2/22/2011,-82.2457962,24.35479927,BLOOM,BLOOM
WS1102_WS1102_025_5,WS1102,WS1102,2/23/2011,-82.76329803,24.28520012,25.5,25.5
WS1102_WS1102_028,WS1102,WS1102,2/23/2011,-82.74880219,24.72699928,28,28
WS1102_WS1102_029_5,WS1102,WS1102,2/23/2011,-82.34999847,25.22680092,29.5,29.5
WS1102_WS1102_031,WS1102,WS1102,2/23/2011,-81.94249725,25.74169922,31,31
WS1102_WS1102_034,WS1102,WS1102,2/23/2011,-81.76930237,25.94669914,34,34
WS1102_WS1102_DT_9,WS1102,WS1102,2/23/2011,-83.04299927,24.47100067,DT.9,DT9
WS1102_WS1102_039,WS1102,WS1102,2/24/2011,-81.49549866,25.77619934,39,39
WS1102_WS1102_042,WS1102,WS1102,2/24/2011,-81.71920013,25.65500069,42,42
WS1102_WS1102_049,WS1102,WS1102,2/24/2011,-81.29650116,25.58300018,49,49
WS1102_WS1102_050,WS1102,WS1102,2/24/2011,-81.34980011,25.45330048,50,50
WS1102_WS1102_053,WS1102,WS1102,2/24/2011,-81.22619629,25.45249939,53,53
WS1102_WS1102_054,WS1102,WS1102,2/24/2011,-81.15329742,25.34379959,54,54
WS1102_WS1102_056,WS1102,WS1102,2/24/2011,-81.22730255,25.34980011,56,56
WS1102_WS1102_057,WS1102,WS1102,2/24/2011,-81.26319885,25.35199928,57,57
WS1102_WS1102_059,WS1102,WS1102,2/24/2011,-81.65370178,25.16650009,59,59
WS1102_WS1102_060,WS1102,WS1102,2/24/2011,-81.33650208,25.16620064,60,60
WS1102_WS1102_068,WS1102,WS1102,2/25/2011,-81.16770172,24.92980003,68,68
WS1102_WS1102_069,WS1102,WS1102,2/25/2011,-81.09580231,24.93000031,69,69
WS1106_WS1106_WS1106_001,WS1106,WS1106,4/4/2011,-80.12380219,25.64669991,1,1
WS1106_WS1106_WS1106_003,WS1106,WS1106,4/4/2011,-80.08170319,25.64850044,3,3
WS1106_WS1106_WS1106_006,WS1106,WS1106,4/4/2011,-80.31980133,25.06520081,6,6
WS1106_WS1106_WS1106_006_5,WS1106,WS1106,4/4/2011,-80.28970337,25.05050087,6.5,6.5
WS1106_WS1106_WS1106_007,WS1106,WS1106,4/5/2011,-80.75530243,24.81599998,7,7
WS1106_WS1106_WS1106_009,WS1106,WS1106,4/5/2011,-80.72779846,24.76320076,9,9
WS1106_WS1106_WS1106_010,WS1106,WS1106,4/5/2011,-80.86180115,24.78569984,10,10
WS1106_WS1106_WS1106_016,WS1106,WS1106,4/5/2011,-81.20850372,24.67070007,16,16
WS1106_WS1106_WS1106_017,WS1106,WS1106,4/5/2011,-81.19580078,24.63619995,17,17
WS1106_WS1106_WS1106_018,WS1106,WS1106,4/5/2011,-81.18530273,24.60070038,18,18
WS1106_WS1106_WS1106_060,WS1106,WS1106,4/5/2011,-81.33480072,25.16570091,60,60
WS1106_WS1106_WS1106_068,WS1106,WS1106,4/5/2011,-81.165802,24.9279995,68,68
WS1106_WS1106_WS1106_069,WS1106,WS1106,4/5/2011,-81.09329987,24.92970085,69,69
WS1106_WS1106_WS1106_031,WS1106,WS1106,4/6/2011,-81.94419861,25.74250031,31,31
WS1106_WS1106_WS1106_034,WS1106,WS1106,4/6/2011,-81.76779938,25.95019913,34,34
WS1106_WS1106_WS1106_039,WS1106,WS1106,4/6/2011,-81.48249817,25.78079987,39,39
WS1106_WS1106_WS1106_042,WS1106,WS1106,4/6/2011,-81.71920013,25.65430069,42,42
WS1106_WS1106_WS1106_049,WS1106,WS1106,4/6/2011,-81.29199982,25.58279991,49,49
WS1106_WS1106_WS1106_050,WS1106,WS1106,4/6/2011,-81.34980011,25.45149994,50,50
WS1106_WS1106_WS1106_053,WS1106,WS1106,4/6/2011,-81.22679901,25.45269966,53,53
WS1106_WS1106_WS1106_054,WS1106,WS1106,4/6/2011,-81.15329742,25.34449959,54,54
WS1106_WS1106_WS1106_056,WS1106,WS1106,4/6/2011,-81.22619629,25.34880066,56,56
WS1106_WS1106_WS1106_058,WS1106,WS1106,4/6/2011,-81.65119934,25.16379929,58,58
WS1106_WS1106_WS1106_022_5,WS1106,WS1106,4/7/2011,-81.82479858,24.39620018,22.5,22.5
WS1106_WS1106_WS1106_023,WS1106,WS1106,4/7/2011,-81.82820129,24.48520088,23,23
WS1106_WS1106_WS1106_024,WS1106,WS1106,4/7/2011,-81.82900238,24.53700066,24,24
WS1106_WS1106_WS1106_025_5,WS1106,WS1106,4/7/2011,-82.76799774,24.28650093,25.5,25.5
WS1106_WS1106_WS1106_028,WS1106,WS1106,4/7/2011,-82.74829865,24.72750092,28,28
WS1106_WS1106_WS1106_029,WS1106,WS1106,4/7/2011,-82.48120117,25.06500053,29,29
WS1106_WS1106_WS1106_030,WS1106,WS1106,4/7/2011,-82.20780182,25.39520073,30,30
WS1106_WS1106_WS1106_019,WS1106,WS1106,4/8/2011,-81.42070007,24.60899925,19,19
WS1106_WS1106_WS1106_020,WS1106,WS1106,4/8/2011,-81.42079926,24.5746994,20,20
WS1106_WS1106_WS1106_021_5,WS1106,WS1106,4/8/2011,-81.3891983,24.48500061,21.5,21.5
WS1106_WS1106_WS1106_09_5,WS1106,WS1106,4/8/2011,-80.6875,24.71969986,9.5,9.5
WS1113_WS1113_Aug_2011_001,WS1113,WS1113,8/2/2011,-80.12419891,25.64520073,1,1
WS1113_WS1113_Aug_2011_003,WS1113,WS1113,8/2/2011,-80.08049774,25.65250015,3,3
WS1113_WS1113_Aug_2011_005,WS1113,WS1113,8/2/2011,-80.35169983,25.09519958,5,5
WS1113_WS1113_Aug_2011_0010,WS1113,WS1113,8/3/2011,-80.86049652,24.78879929,10,10
WS1113_WS1113_Aug_2011_0012,WS1113,WS1113,8/3/2011,-80.83149719,24.71419907,12,12
WS1113_WS1113_Aug_2011_0016,WS1113,WS1113,8/3/2011,-81.20349884,24.67149925,16,16
WS1113_WS1113_Aug_2011_0017,WS1113,WS1113,8/3/2011,-81.1934967,24.63570023,17,17
WS1113_WS1113_Aug_2011_0018,WS1113,WS1113,8/3/2011,-81.1835022,24.5984993,18,18
WS1113_WS1113_Aug_2011_0019,WS1113,WS1113,8/3/2011,-81.42220306,24.61030006,19,19
WS1113_WS1113_Aug_2011_007,WS1113,WS1113,8/3/2011,-80.75650024,24.82130051,7,7
WS1113_WS1113_Aug_2011_009,WS1113,WS1113,8/3/2011,-80.72370148,24.76479912,9,9
WS1113_WS1113_Aug_2011_009_5,WS1113,WS1113,8/3/2011,-80.68930054,24.71719933,9.5,9.5
WS1113_WS1113_Aug_2011_020,WS1113,WS1113,8/3/2011,-81.41919708,24.57419968,20,20
WS1113_WS1113_Aug_2011_021_5,WS1113,WS1113,8/3/2011,-81.38899994,24.48349953,21.5,21.5
WS1113_WS1113_Aug_2011_024,WS1113,WS1113,8/3/2011,-81.82920074,24.53569984,24,24
WS1113_WS1113_Aug_2011_022_5,WS1113,WS1113,8/4/2011,-81.8239975,24.39629936,22.5,22.5
WS1113_WS1113_Aug_2011_023,WS1113,WS1113,8/4/2011,-81.82769775,24.48570061,23,23
WS1113_WS1113_Aug_2011_25_5,WS1113,WS1113,8/4/2011,-82.77030182,24.28820038,25.5,25.5
WS1113_WS1113_Aug_2011_MR1,WS1113,WS1113,8/4/2011,-81.78399658,24.14299965,MR1,MR1
WS1113_WS1113_Aug_2011_MR2,WS1113,WS1113,8/4/2011,-81.77030182,23.66600037,MR2,MR2
WS1113_WS1113_Aug_2011_MR3,WS1113,WS1113,8/4/2011,-82.43869781,24.07320023,MR3,MR3
WS1113_WS1113_Aug_2011_28,WS1113,WS1113,8/5/2011,-82.7480011,24.72850037,28,28
WS1113_WS1113_Aug_2011_29,WS1113,WS1113,8/5/2011,-82.47750092,25.06349945,29,29
WS1113_WS1113_Aug_2011_30,WS1113,WS1113,8/5/2011,-82.21050262,25.40169907,30,30
WS1113_WS1113_Aug_2011_31,WS1113,WS1113,8/5/2011,-81.94450378,25.74230003,31,31
WS1113_WS1113_Aug_2011_34,WS1113,WS1113,8/5/2011,-81.76699829,25.94779968,34,34
WS1113_WS1113_Aug_2011_39,WS1113,WS1113,8/5/2011,-81.48269653,25.78269958,39,39
WS1113_WS1113_Aug_2011_42,WS1113,WS1113,8/5/2011,-81.71679688,25.65449905,42,42
WS1113_WS1113_Aug_2011_49,WS1113,WS1113,8/6/2011,-81.29129791,25.58329964,49,49
WS1113_WS1113_Aug_2011_50,WS1113,WS1113,8/6/2011,-81.35030365,25.45000076,50,50
WS1113_WS1113_Aug_2011_53,WS1113,WS1113,8/6/2011,-81.22669983,25.45249939,53,53
WS1113_WS1113_Aug_2011_54,WS1113,WS1113,8/6/2011,-81.15529633,25.33950043,54,54
WS1113_WS1113_Aug_2011_56,WS1113,WS1113,8/6/2011,-81.22650146,25.34980011,56,56
WS1113_WS1113_Aug_2011_58,WS1113,WS1113,8/6/2011,-81.65350342,25.16620064,58,58
WS1113_WS1113_Aug_2011_60,WS1113,WS1113,8/6/2011,-81.33650208,25.16580009,60,60
WS1113_WS1113_Aug_2011_68,WS1113,WS1113,8/6/2011,-81.16799927,24.92869949,68,68
WS1113_WS1113_Aug_2011_69,WS1113,WS1113,8/6/2011,-81.09449768,24.93029976,69,69
WS1113_WS1113_Aug_2011_006,WS1113,WS1113,8/7/2011,-80.31150055,25.06299973,6,6
WS1113_WS1113_Aug_2011_6_5,WS1113,WS1113,8/7/2011,-80.28500366,25.04750061,6.5,6.5
WS1113_WS1113_Aug_2011_MR4,WS1113,WS1113,8/7/2011,-81.11000061,24.61770058,MR4,MR4
WS1113_WS1113_Aug_2011_MR5,WS1113,WS1113,8/7/2011,-81.0632019,24.50219917,MR5,MR5
WS1113_WS1113_Aug_2011_MR6,WS1113,WS1113,8/7/2011,-80.99629974,24.34350014,MR6,MR6
WS1113_WS1113_Aug_2011_MR7,WS1113,WS1113,8/7/2011,-80.06770325,24.91150093,MR7,MR7
WS1116_WS1116_WS1116_001,WS1116,WS1116,10/20/2011,-80.12480164,25.6446991,1,1
WS1116_WS1116_WS1116_003,WS1116,WS1116,10/20/2011,-80.08170319,25.64430046,3,3
WS1116_WS1116_WS1116_005,WS1116,WS1116,10/20/2011,-80.35520172,25.09250069,5,5
WS1116_WS1116_WS1116_006,WS1116,WS1116,10/20/2011,-80.31569672,25.06430054,6,6
WS1116_WS1116_WS1116_006_5,WS1116,WS1116,10/20/2011,-80.28720093,25.04820061,6.5,6.5
WS1116_WS1116_WS1116_007,WS1116,WS1116,10/21/2011,-80.75450134,24.81970024,7,7
WS1116_WS1116_WS1116_009,WS1116,WS1116,10/21/2011,-80.72329712,24.7621994,9,9
WS1116_WS1116_WS1116_009_5,WS1116,WS1116,10/21/2011,-80.688797,24.71629906,9.5,9.5
WS1116_WS1116_WS1116_010,WS1116,WS1116,10/21/2011,-80.86100006,24.78319931,10,10
WS1116_WS1116_WS1116_012,WS1116,WS1116,10/21/2011,-80.83180237,24.71220016,12,12
WS1116_WS1116_WS1116_016,WS1116,WS1116,10/21/2011,-81.20500183,24.67480087,16,16
